,title,news_url,source_domain,tweet_num,real
5155,12393,13880,1812,21,1
5156,17726,3190,2433,4070,1
5157,9264,19466,1427,8,0
5158,11047,19020,1331,37,0
5159,14560,269,304,2007,0
5160,8380,4836,416,23,1
5161,7337,13149,1733,15,1
5162,3517,19426,1427,6,0
5163,8315,1153,199,17,1
5164,20304,13797,1792,26,1
5165,8778,1317,401,17,1
5166,4559,1986,1116,25,1
5167,17613,7645,991,56,1
5168,5844,2396,1429,1,1
5169,17680,4331,304,20,1
5170,9593,4757,403,49,1
5171,21239,12640,1615,96,1
5172,12834,14853,2057,83,1
5173,12894,20392,1771,0,0
5174,18430,8039,1075,22,1
5175,7006,21505,2327,353,0
5176,13819,15457,2210,105,1
5177,2506,415,437,4,0
5178,13442,19780,1584,8,0
5179,6359,13708,1766,828,0
5180,13841,17146,2305,0,1
5181,7742,17026,2303,15,1
5182,20275,378,379,5,0
5183,5035,10974,1435,2,1
5184,13085,4238,304,4,1
5185,13108,17206,2324,61,1
5186,9910,688,444,17,0
5187,6219,6269,715,52,1
5188,12636,9824,1354,68,1
5189,7265,12065,1558,1,1
5190,150,1669,939,38,1
5191,17454,17239,2327,85,1
5192,14245,20694,1871,19,0
5193,8000,2901,2074,62,1
5194,6827,21585,2384,7,0
5195,8448,21184,2234,2,0
5196,18551,15538,2227,63,1
5197,11239,20142,1622,4,0
5198,16954,8263,1120,66,1
5199,13036,11989,1542,23,1
5200,10601,21652,2430,78,0
5201,238,9054,1254,50,1
5202,306,9391,1297,0,1
5203,18215,16054,2262,0,1
5204,19513,5487,684,151,1
5205,12335,17270,2328,49,1
5206,3708,2428,1488,19,1
5207,164,8667,1207,1,1
5209,2423,6667,715,49,1
5210,15402,4286,304,71,1
5211,1059,19261,1378,86,0
5212,6426,6093,715,1,1
5213,5700,15026,2085,66,1
5214,537,858,29,21,1
5215,1940,931,140,58,1
5216,4924,20902,2007,1020,0
5217,4543,20746,1891,6,0
5218,1212,6082,715,68,1
5219,3685,18635,1142,1,0
5220,13252,4570,328,100,1
5221,9570,15677,2245,0,1
5222,12047,6421,715,1,1
5223,18459,4577,328,14,1
5224,1225,1547,740,89,1
5225,3835,1939,1031,181,0
5226,20375,9159,1254,17,1
5227,8397,307,327,7,0
5228,20099,1400,563,50,1
5229,17949,10666,1410,37,1
5230,17240,11983,1542,75,1
5231,16572,9879,1354,56,1
5232,11638,4961,444,0,1
5233,2286,16613,2303,54,1
5234,1686,21621,2407,2,0
5235,6221,13624,1733,59,1
5236,7699,3614,172,80,1
5237,3914,4832,415,149,1
5238,20672,9253,1279,39,1
5239,5893,3206,12,22,1
5240,1899,16259,2302,80,1
5241,4317,10093,1354,45,1
5242,3146,10527,1354,21,1
5243,1864,4615,328,38,1
5244,570,6386,715,57,1
5245,19492,15416,2199,46,1
5246,9082,20660,1871,0,0
5247,14503,7392,868,57,1
5248,227,19759,1568,29,0
5249,10803,10730,1411,1,1
5250,20386,13933,1812,51,1
5251,12378,17785,569,11,0
5252,17752,1604,805,50,1
5253,1395,16225,2301,72,1
5254,4446,16659,2303,27,1
5255,20133,20463,1792,3,0
5256,17702,17161,2311,0,1
5257,11213,8232,1105,0,1
5258,19707,8493,1172,75,1
5259,7556,1904,1003,26,1
5260,20789,11696,1489,1,1
5261,697,6451,715,27,1
5262,14879,9006,1250,10,1
5263,16736,4821,407,0,1
5264,15152,4284,304,1,1
5265,14122,988,140,44,1
5266,20875,5528,691,34,1
5267,14910,8836,1209,2,1
5268,7135,17599,2407,1,1
5269,1271,17236,2327,72,1
5270,2090,19042,1354,5,0
5271,20739,4450,328,61,1
5272,16706,19766,1568,1,0
5273,17944,19263,1380,1020,0
5275,4198,18499,964,1,0
5276,4932,12256,1568,57,1
5277,285,13992,1847,23,1
5278,16383,377,379,7,0
5279,3352,2321,1300,47,1
5280,17611,15237,2168,88,1
5281,16536,3575,155,100,1
5282,15135,1195,253,21,1
5283,6404,231,304,1007,0
5284,4293,330,328,14,0
5285,20920,10627,1403,929,1
5286,14868,13016,1692,81,1
5287,9950,302,321,15,0
5288,4308,12386,1583,86,1
5289,11889,9470,1306,2,1
5290,7492,236,304,992,0
5291,4188,2056,1116,1,1
5292,12874,16553,2303,67,1
5293,1738,13121,1733,43,1
5294,3727,16165,2299,51,1
5295,7654,17268,2328,13,1
5296,7788,5490,684,51,1
5297,8447,5175,575,0,1
5298,19406,9401,1297,76,1
5299,4909,17709,2430,42,0
5300,3649,7154,741,2,1
5301,15872,11808,1509,60,1
5302,17332,3258,27,13,1
5303,10235,11768,1508,86,1
5304,10284,18900,1286,73,0
5305,7558,16026,2259,63,1
5306,12719,17669,2419,63,1
5307,5070,14869,2057,50,1
5308,11826,6352,715,71,1
5309,1200,6037,715,0,1
5310,15482,7193,741,118,1
5311,20976,17760,528,3,0
5312,3471,20865,1996,460,0
5313,18244,4346,304,71,1
5314,14495,8505,1175,29,1
5315,19987,19323,1411,39,0
5316,8502,543,444,12,0
5317,14687,3021,2279,53,1
5318,11300,8396,1160,69,1
5319,10175,19964,1609,11,0
5320,3509,19165,1354,24,0
5321,5148,3225,23,78,1
5322,18548,12723,1630,78,1
5323,8628,5930,715,1,1
5325,10949,740,444,14,0
5326,12751,13056,1710,41,1
5327,4502,13746,1785,83,1
5328,6139,1503,672,151,1
5329,13250,14156,1876,7,1
5330,9238,9169,1256,56,1
5331,2376,15623,2245,74,1
5332,4546,300,311,36,0
5333,10315,3454,70,61,1
5334,14727,10587,1376,26,1
5335,5327,18982,1326,28,0
5336,10918,13076,1725,44,1
5337,21358,16900,2303,127,1
5338,16841,18396,794,11,0
5339,19141,17875,673,94,0
5340,3354,6687,715,42,1
5341,3011,18850,1282,1,0
5342,12899,12306,1568,57,1
5343,8009,15089,2102,80,1
5344,15445,16428,2302,2,1
5345,18939,5436,673,53,1
5346,14889,10534,1354,1,1
5347,10524,5180,575,65,1
5348,2858,19494,1435,5,0
5349,6457,16697,2303,1,1
5350,1155,6602,715,42,1
5351,4800,221,304,1019,0
5352,7429,16324,2302,14,1
5353,5211,2774,1933,0,1
5354,9195,19108,1354,3,0
5355,18560,5245,575,1,1
5356,1770,9927,1354,44,1
5357,515,18924,1297,1020,0
5358,18700,134,176,15,0
5359,9765,4487,328,47,1
5360,15864,1723,964,67,1
5361,19972,5798,715,51,1
5362,18799,20774,1913,22,0
5363,7519,9995,1354,96,1
5364,943,21059,2194,23,0
5365,9222,6570,715,96,1
5366,3897,18130,715,50,0
5367,20016,2500,1668,40,1
5368,16507,1867,972,1,1
5369,2972,19196,1354,11,0
5370,20758,17697,2419,50,1
5371,1161,9049,1254,84,1
5372,7609,10604,1384,1,1
5373,18115,4342,304,48,1
5374,19319,3032,2279,68,1
5375,5827,2685,1859,6,1
5376,1918,2894,2052,47,1
5377,7176,20138,1622,5,0
5378,20198,9154,1254,57,1
5379,13600,11177,1435,27,1
5380,9685,4717,379,72,1
5381,19809,4393,304,33,1
5382,14140,1108,176,25,1
5384,10208,594,444,8,0
5385,18635,9657,1331,79,1
5386,10339,14088,1856,102,1
5387,1317,876,30,70,1
5388,4278,13862,1812,21,1
5389,20203,10676,1410,72,1
5390,17373,10002,1354,0,1
5391,9791,5952,715,47,1
5392,5121,9918,1354,60,1
5393,16944,19625,1485,34,0
5394,9746,17790,569,6,0
5395,12824,13361,1733,59,1
5396,7637,4608,328,50,1
5397,18159,15818,2250,2,1
5398,1368,19340,1423,1,0
5399,10305,20812,1927,9,0
5400,14168,540,444,8,0
5401,763,18402,806,7,0
5402,15318,16081,2267,64,1
5403,18091,16371,2302,5,1
5404,7230,16197,2299,172,1
5405,13392,3180,2430,8,0
5406,579,5489,684,36,1
5407,2043,17994,704,3,0
5408,14516,17183,2325,1,1
5409,17315,10835,1413,46,1
5410,14196,2929,2098,34,1
5411,17489,1617,858,96,1
5412,11052,792,444,13,0
5413,10007,21650,2430,78,0
5414,11006,6341,715,38,1
5415,6939,15765,2246,32,1
5416,296,9531,1319,86,1
5417,7203,21128,2212,12,0
5418,20456,11440,1435,43,1
5419,10162,17920,684,6,0
5420,19057,11460,1440,148,1
5421,454,16224,2299,48,1
5422,4011,20237,1642,4,0
5423,13845,8163,1075,303,0
5424,2344,5259,575,1,1
5425,3333,4008,304,48,1
5426,21250,11517,1456,1,1
5427,7411,7853,1044,16,1
5428,17423,3540,142,61,1
5429,19334,18340,762,5,0
5430,1349,4953,444,71,1
5431,5360,12350,1568,44,1
5433,9272,18647,1143,9,0
5434,11930,564,444,12,0
5435,13705,15998,2259,43,1
5436,20804,15604,2241,41,1
5437,14972,9574,1320,109,1
5438,6655,2177,1232,21,1
5439,14945,15530,2225,9,1
5440,20568,20249,1649,14,0
5441,14454,14825,2051,42,1
5442,10672,16206,2299,17,1
5443,20950,2364,1338,938,1
5444,17207,11864,1529,61,1
5445,7964,2704,1882,26,1
5446,14880,4895,433,28,1
5447,9921,678,444,8,0
5448,13583,8834,1209,59,1
5449,19183,20738,1884,20,0
5450,14673,12351,1568,84,1
5451,5688,4490,328,0,1
5452,357,15706,2245,15,1
5453,7151,20074,1622,5,0
5454,8712,17231,2327,19,1
5455,18675,18884,1284,8,0
5456,19870,3243,23,45,1
5457,6886,14946,2076,0,1
5458,14719,21445,2303,2,0
5459,6350,8264,1120,27,1
5460,8415,17766,550,20,0
5462,9011,20588,1839,5,0
5463,3852,650,444,9,0
5464,20533,17588,2406,70,1
5465,7578,8385,1160,76,1
5466,19049,7957,1044,25,1
5467,12285,8398,1160,26,1
5468,3231,16032,2259,17,1
5469,15780,19575,1440,25,0
5470,17700,3095,2356,1,1
5471,13492,10544,1357,39,1
5472,14840,54,107,3,0
5473,18559,13965,1833,34,1
5474,1226,1754,964,0,1
5475,18891,11841,1522,21,1
5476,4035,7900,1044,12,1
5477,17933,4874,433,82,1
5478,13233,14042,1853,56,1
5479,11259,6588,715,20,1
5480,15465,4289,304,51,1
5481,14877,19792,1586,15,0
5482,7681,13604,1733,74,1
5483,18192,9522,1318,67,1
5484,5987,19083,1354,15,0
5485,5490,8585,1194,0,1
5486,119,15958,2259,14,1
5487,15189,541,444,15,0
5488,14551,10591,1376,249,1
5489,13858,14722,2048,64,1
5490,394,9639,1326,54,1
5491,9023,20780,1914,18,0
5492,15966,9547,1320,41,1
5493,19772,16412,2302,90,1
5494,2248,19272,1410,0,0
5495,2237,696,444,20,0
5496,20411,15062,2095,47,1
5497,2738,6675,715,39,1
5498,13265,647,444,48,0
5499,3706,4016,304,47,1
5500,11621,694,444,32,0
5501,2984,2492,1668,0,1
5502,3550,21117,2212,22,0
5503,294,18137,715,7,0
5504,10794,11772,1508,26,1
5505,2533,14603,2019,17,1
5507,415,11675,1485,48,1
5508,10923,17365,2336,14,1
5509,8813,3873,258,15,1
5510,14236,7176,741,1,1
5511,14647,9256,1279,33,1
5512,10152,518,444,20,0
5513,16151,11346,1435,0,1
5514,11169,16922,2303,177,1
5515,7850,12078,1561,117,1
5516,5649,19612,1485,18,0
5517,7427,8590,1194,114,1
5518,17172,10549,1361,80,1
5519,1624,15761,2246,77,1
5520,7485,6760,715,61,1
5521,16727,2369,1359,28,1
5522,21021,8466,1172,0,1
5523,15281,15307,2177,16,1
5524,13455,10311,1354,67,1
5525,3326,7597,991,50,1
5526,17955,11577,1479,1,1
5527,20654,15954,2259,46,1
5528,9031,5937,715,80,1
5529,1677,19351,1427,123,0
5530,8109,11812,1509,63,1
5531,2264,21641,2413,1,0
5532,10938,3850,247,22,1
5533,14186,9170,1256,46,1
5534,20479,2377,1382,1,1
5535,9946,8713,1207,144,1
5536,9486,9341,1286,1,1
5537,17603,5806,715,28,1
5538,4789,13910,1812,70,1
5539,1053,19402,1427,28,0
5540,4767,5011,464,86,1
5541,20083,15550,2234,33,1
5542,12200,11193,1435,30,1
5543,15363,11464,1440,24,1
5544,6642,1995,1116,49,1
5545,7852,18565,1044,11,0
5546,7089,12279,1568,0,1
5547,1160,12624,1615,58,1
5548,17872,1643,880,94,1
5549,20874,5551,704,108,1
5550,6531,16194,2299,72,1
5551,20969,8448,1162,0,1
5552,15656,19482,1427,16,0
5553,1808,15175,2149,15,1
5554,10198,12605,1612,26,1
5555,16106,14072,1853,34,1
5556,4812,1610,813,42,1
5557,3486,20631,1871,18,0
5558,5722,4502,328,119,1
5559,12161,16385,2302,192,1
5560,19037,6467,715,27,1
5561,1303,18994,1332,5,0
5562,14450,21537,2336,156,0
5563,12586,5158,574,56,1
5564,7535,8769,1207,59,1
5565,16969,14002,1848,4,1
5566,19022,16496,2302,1,1
5567,1353,6033,715,48,1
5568,12778,4954,444,12,1
5569,1073,1324,407,63,1
5570,13791,15402,2195,92,1
5571,14260,4522,328,14,1
5572,7753,2082,1128,35,1
5573,21108,11023,1435,11,1
5574,6720,2703,1882,0,1
5575,368,1879,972,106,1
5576,4006,10315,1354,69,1
5577,1445,10644,1410,14,1
5578,3992,1621,870,85,1
5579,5727,18418,847,8,0
5580,15038,2136,1220,305,0
5581,2342,19256,1376,1016,0
5582,1054,18918,1297,1,0
5583,3385,10617,1394,0,0
5584,8960,10649,1410,11,1
5585,7242,1823,964,24,1
5586,223,18609,1063,160,0
5587,5222,4055,304,39,1
5588,3373,1417,609,58,1
5589,13812,5105,555,6,1
5590,9596,4147,304,1,1
5591,18632,11609,1480,21,1
5592,2103,16438,2302,48,1
5593,9422,6307,715,97,1
5594,10434,6822,715,75,1
5595,11592,10454,1354,69,1
5596,10662,12688,1622,66,1
5597,9935,18022,715,72,0
5598,9631,11077,1435,16,1
5599,19538,3058,2310,16,1
5600,15664,12326,1568,21,1
5601,5255,21310,2302,1,0
5602,16086,12908,1651,56,1
5603,15094,11316,1435,1,1
5604,19155,3724,235,40,1
5606,1488,16330,2302,128,1
5607,14528,9681,1331,58,1
5608,10091,8507,1176,74,1
5609,16030,676,444,26,0
5610,1911,14593,2016,73,1
5611,7842,5994,715,41,1
5612,88,12142,1568,38,1
5613,10889,4499,328,33,1
5614,5984,10995,1435,90,1
5615,6636,17384,2336,14,1
5616,17055,17213,2324,43,1
5617,7969,15663,2245,42,1
5618,19880,156,227,17,0
5619,18253,6703,715,52,1
5620,15455,4288,304,57,1
5621,13146,13540,1733,15,1
5622,5314,18701,1191,68,0
5623,16253,16391,2302,107,1
5624,13989,6406,715,94,1
5625,17782,2225,1232,20,1
5626,7170,18093,715,283,0
5627,2033,20421,1778,10,0
5628,8045,1676,945,44,1
5629,7376,19996,1609,15,0
5630,8698,16282,2302,23,1
5631,456,16996,2303,70,1
5632,3378,2911,2076,1,1
5633,6325,26,29,995,0
5634,1787,8440,1162,166,1
5635,10674,4501,328,371,1
5636,14708,12455,1586,40,1
5637,4434,8808,1207,92,1
5638,21374,916,129,74,1
5639,19256,7093,715,68,1
5641,18736,4365,304,46,1
5642,5484,9092,1254,27,1
5643,15325,9836,1354,50,1
5644,17578,7054,715,81,1
5645,18089,18,29,1019,0
5646,8407,2163,1232,71,1
5647,1317,875,30,23,1
5648,17901,19300,1411,13,0
5649,20853,4987,444,16,1
5650,8654,1690,951,17,1
5651,1749,11883,1542,26,1
5652,5817,7677,1008,978,1
5653,5304,6728,715,76,1
5654,5157,11501,1444,65,1
5655,20319,14697,2046,63,1
5656,19251,7319,809,23,1
5657,8035,12600,1611,1,1
5658,10330,3420,70,90,1
5659,16985,14229,1903,108,1
5660,3619,3444,70,19,1
5661,9680,9563,1320,11,1
5662,14818,8782,1207,50,1
5663,20754,5829,715,5,1
5664,3986,9487,1309,71,1
5665,20862,13854,1812,35,1
5666,13648,20690,1871,21,0
5667,14898,14047,1853,55,1
5668,12610,8793,1207,101,1
5669,7251,12973,1674,63,1
5670,14147,11279,1435,60,1
5671,14738,9942,1354,1,1
5672,4353,14723,2048,56,1
5673,12190,6906,715,1,1
5674,3806,5327,605,67,1
5675,2916,7605,991,23,1
5676,2612,1982,1116,79,1
5677,2904,10064,1354,106,1
5678,19163,4374,304,66,1
5679,612,7729,1038,18,1
5680,14575,20802,1920,0,0
5681,20695,7418,882,105,1
5682,19900,6434,715,0,1
5683,13884,18074,715,3,0
5684,810,16592,2303,82,1
5685,11179,12442,1586,71,1
5686,3466,18055,715,48,0
5688,1045,4148,304,122,1
5689,2759,12005,1548,17,1
5690,10134,11210,1435,65,1
5691,6037,9859,1354,1,1
5692,5990,19163,1354,2,0
5693,8989,427,444,78,0
5694,8453,5929,715,60,1
5695,3759,6691,715,69,1
5696,15626,1731,964,45,1
5697,21322,12648,1615,18,1
5698,20806,4434,321,49,1
5699,9259,21371,2303,49,0
5700,6282,6348,715,0,1
5701,9852,12788,1630,72,1
5702,5467,2853,1989,246,1
5703,6858,17130,2305,43,1
5704,10763,425,444,244,0
5705,6878,2830,1985,64,1
5706,21116,17370,2336,1,1
5707,2555,1307,371,0,0
5708,14710,8088,1075,66,1
5709,765,18403,806,5,0
5710,11738,19075,1354,20,0
5711,3460,212,304,1009,0
5712,11265,13118,1733,19,1
5713,571,9532,1319,82,1
5714,5101,8222,1105,0,1
5715,3031,20175,1634,94,0
5716,1512,8617,1194,1,1
5717,2604,8148,1075,53,0
5718,2765,2631,1815,102,1
5719,13956,17080,2305,13,1
5720,15483,7916,1044,45,1
5721,18391,12568,1611,24,1
5722,6575,20044,1612,6,0
5723,745,12119,1568,1,1
5724,8056,8390,1160,27,1
5725,15391,13853,1812,78,1
5726,16979,5811,715,84,1
5727,20030,13241,1733,0,1
5728,17445,3547,150,72,1
5729,12279,252,304,941,0
5730,12496,329,328,27,0
5731,12186,7391,868,23,1
5732,20877,8785,1207,25,1
5733,19205,10040,1354,29,1
5734,7837,17657,2419,59,1
5735,15335,9894,1354,45,1
5736,9003,356,332,3,0
5737,13306,15389,2194,0,1
5738,17420,19874,1604,2,0
5739,18721,3723,235,17,1
5741,19029,21178,2234,6,0
5742,4089,2269,1232,40,1
5743,7369,6106,715,179,1
5744,19631,4427,321,59,1
5745,9562,16254,2302,40,1
5746,16783,16022,2259,103,1
5747,6593,11573,1479,31,1
5748,10170,9636,1326,90,1
5749,13396,7536,959,73,1
5750,9703,15934,2259,188,1
5751,20126,4400,304,128,1
5752,15020,12629,1615,1,1
5753,15084,10251,1354,64,1
5755,13754,16098,2278,81,1
5756,20475,15539,2227,1,1
5757,13736,2498,1668,46,1
5758,12524,8371,1158,68,1
5759,11331,18695,1178,236,0
5760,19416,7291,791,1,1
5761,20335,10850,1430,30,1
5762,11952,672,444,53,0
5763,9343,7014,715,129,1
5764,10141,15987,2259,62,1
5765,8021,7359,839,15,1
5766,7206,18248,762,9,0
5767,15270,271,304,610,0
5768,7622,5361,624,52,1
5769,12475,9860,1354,24,1
5770,20008,17007,2303,0,1
5771,702,10685,1412,59,1
5772,8826,4827,410,111,1
5773,4663,16666,2303,18,1
5774,10972,3704,235,9,1
5775,7118,4636,328,7,1
5776,12217,5232,575,41,1
5777,4986,1771,964,17,1
5778,2714,18705,1192,0,0
5779,19766,19229,1355,931,0
5780,14741,2481,1668,101,1
5781,16449,13838,1812,19,1
5782,9237,2591,1707,50,1
5783,12563,1579,771,50,1
5784,7049,31,39,9,0
5785,9087,4135,304,114,1
5786,16513,5684,715,68,1
5787,13383,11461,1440,28,1
5788,4647,6553,715,108,1
5789,12329,11141,1435,65,1
5790,11075,15154,2134,1,1
5791,10154,19348,1427,1148,0
5792,18544,5794,715,79,1
5793,20581,7385,868,19,1
5794,13007,13843,1812,48,1
5795,19941,15221,2159,12,1
5796,17929,20374,1754,13,0
5797,12109,5308,594,26,1
5798,15384,11786,1508,95,1
5800,14904,15038,2090,24,1
5801,6644,6272,715,27,1
5802,6537,6899,715,2,1
5803,231,13834,1809,1,1
5804,12943,6953,715,1,1
5805,8106,9245,1279,136,1
5806,15063,18828,1263,6,0
5807,8026,14951,2076,44,1
5808,3440,7179,741,99,1
5809,18287,7109,715,77,1
5810,3606,5284,578,72,1
5811,15019,17321,2329,11,1
5812,12225,4184,304,53,1
5813,8755,20487,1812,3,0
5814,20469,14796,2048,114,1
5815,12878,7565,974,86,1
5816,14045,20484,1812,7,0
5817,4661,14909,2058,10,1
5818,14544,384,388,12,0
5819,15307,13951,1812,19,1
5820,4620,14763,2048,41,1
5821,849,3948,304,1,1
5822,21173,3810,247,74,1
5823,5042,14942,2075,19,1
5824,224,12338,1568,62,1
5825,10772,8847,1210,1,1
5826,18767,19805,1596,4,0
5827,19556,2917,2082,238,1
5828,17178,8776,1207,11,1
5829,18982,18769,1232,8,0
5830,7352,7031,715,56,1
5831,2611,3991,304,1,1
5832,20486,17085,2305,21,1
5833,8103,7551,960,61,1
5834,2186,16050,2259,23,1
5835,20320,11930,1542,61,1
5836,17300,9723,1331,80,1
5837,11841,814,444,13,0
5838,4478,15257,2176,70,1
5839,14554,4275,304,17,1
5840,13105,6358,715,27,1
5841,18079,16997,2303,48,1
5842,16635,639,444,0,0
5843,3975,2173,1232,23,1
5844,3397,622,444,13,0
5845,9780,16744,2303,57,1
5846,15244,18513,964,3,0
5847,9898,6573,715,1,1
5848,15962,2388,1421,57,1
5849,19474,7477,921,1,1
5850,10782,18216,750,39,0
5851,3077,17639,2419,85,1
5852,4497,776,444,9,0
5853,18897,17296,2328,0,1
5854,9358,4140,304,97,1
5855,4218,6242,715,26,1
5856,17950,11796,1508,29,1
5857,12627,10836,1413,54,1
5858,9014,21616,2407,53,0
5859,5258,18336,762,8,0
5860,18076,7083,715,1,1
5861,9378,11067,1435,44,1
5862,4165,16516,2303,48,1
5863,6440,6094,715,16,1
5864,19366,6625,715,113,1
5865,1643,9682,1331,57,1
5866,8695,15520,2216,43,1
5867,2152,17892,684,5,0
5868,7280,7429,882,57,1
5869,15015,9552,1320,82,1
5870,7556,1904,1003,47,1
5871,16518,8276,1125,105,1
5872,4463,10748,1411,19,1
5873,20252,4680,349,95,1
5874,10847,16207,2299,18,1
5875,286,6702,715,100,1
5876,3560,20123,1622,5,0
5877,11588,19157,1354,9,0
5878,12106,9594,1320,70,0
5879,6466,16459,2302,76,1
5880,5298,6030,715,2,1
5881,17181,15288,2176,9,1
5882,11430,6584,715,14,1
5883,12529,14377,1920,1,1
5884,4991,222,304,1003,0
5885,15051,18936,1303,912,0
5886,13212,19313,1411,32,0
5887,4242,331,328,17,0
5888,17465,20247,1649,2,0
5889,4429,10953,1435,24,1
5890,12034,3589,157,96,1
5891,13420,3138,2414,0,1
5892,17440,2346,1320,34,1
5893,1930,11490,1442,4,0
5894,10222,18393,791,3,0
5895,20417,16451,2302,46,1
5896,9201,11766,1508,47,1
5897,3582,14115,1869,23,1
5898,20394,19692,1542,9,0
5899,18766,11607,1479,51,1
5900,1843,10473,1354,60,1
5901,19590,20661,1871,9,0
5902,18414,14592,2016,167,1
5903,3054,6049,715,121,1
5904,19892,5112,560,54,1
5905,1573,3973,304,46,1
5906,15142,18206,726,17,0
5907,18968,4632,328,20,1
5908,8308,12797,1630,0,1
5909,14693,2618,1814,0,1
5910,9676,474,444,67,0
5911,6889,21486,2318,19,0
5912,20318,20756,1896,1020,0
5913,21145,7381,865,11,1
5914,11474,15505,2212,56,1
5915,11468,11205,1435,46,1
5916,19894,15759,2245,82,1
5917,6949,8266,1120,1,1
5918,19770,19282,1410,41,0
5919,13756,1106,176,88,1
5920,8210,16199,2299,2,1
5921,1629,2114,1210,57,1
5922,2789,10009,1354,37,1
5923,21397,3369,61,77,1
5924,18715,16886,2303,183,1
5925,14625,19087,1354,9,0
5926,2487,11244,1435,1,1
5927,10303,11196,1435,15,1
5928,8776,5934,715,20,1
5929,7193,19635,1485,2,0
5930,16751,6815,715,6,1
5931,19463,8142,1075,1,0
5932,13277,11912,1542,45,1
5933,16964,10663,1410,1,1
5934,8808,8613,1194,48,1
5935,7782,20010,1609,13,0
5936,12118,8682,1207,0,1
5937,18677,9379,1297,52,1
5938,8402,1834,972,61,1
5939,857,4448,328,80,1
5940,16696,16133,2286,45,1
5941,5720,4494,328,56,1
5942,12538,6548,715,52,1
5943,19480,15436,2210,0,1
5944,11898,5039,495,1,1
5946,9062,20491,1812,12,0
5947,8671,12779,1630,41,1
5948,17947,14299,1915,60,1
5949,4399,9294,1286,12,1
5950,18133,9146,1254,12,1
5951,12323,14878,2057,11,1
5952,13335,11465,1440,34,1
5953,11578,6880,715,0,1
5954,16745,15905,2259,17,1
5955,4455,12544,1611,125,1
5956,14864,13652,1742,87,1
5957,15002,9806,1354,2,1
5958,9471,1633,875,14,1
5959,7925,2001,1116,49,1
5960,4330,5328,606,0,1
5961,13111,9220,1277,28,1
5962,8291,9412,1297,0,1
5963,15279,12667,1622,85,1
5964,5248,1622,870,69,1
5965,17180,17168,2321,20,1
5966,2796,14168,1876,87,1
5967,825,9731,1331,1,1
5968,10083,12036,1552,28,1
5969,21340,3859,247,0,1
5970,21341,14221,1896,6,1
5971,14837,5594,704,24,1
5972,19698,4391,304,22,1
5973,2127,5154,574,50,1
5974,9645,6761,715,52,1
5975,8961,6330,715,55,1
5976,21160,7820,1044,18,1
5977,1834,1036,176,27,1
5978,20578,4804,407,1,1
5979,2750,2137,1223,0,1
5980,13279,20258,1667,16,0
5981,1785,8442,1162,41,1
5982,13336,4239,304,59,1
5983,4486,10289,1354,42,1
5984,20889,1476,652,36,1
5985,6377,8069,1075,4,1
5986,13224,15374,2194,40,1
5987,15470,16832,2303,12,1
5988,16250,15718,2245,51,1
5989,6162,895,80,1,1
5990,15887,682,444,15,0
5991,15591,9332,1286,25,1
5992,19412,21189,2236,62,0
5993,2515,4610,328,16,1
5994,10522,6336,715,65,1
5995,3770,16108,2285,2,1
5996,4468,6246,715,47,1
5997,5511,20727,1876,6,0
5998,12560,6927,715,2,1
5999,12240,12863,1635,280,0
6000,7057,17652,2419,44,1
6001,3534,19166,1354,113,0
6002,4643,11215,1435,131,1
6003,812,15045,2091,25,1
6004,20517,7112,715,23,1
6005,16441,7714,1019,17,1
6006,7918,21266,2267,12,0
6007,13523,17893,684,30,0
6008,11552,1092,176,103,1
6009,4523,10022,1354,63,1
6010,18658,14392,1920,83,1
6011,11997,7534,959,3,1
6012,13516,4245,304,136,1
6013,9549,12432,1586,102,1
6014,3740,12970,1674,74,1
6015,6493,6095,715,51,1
6016,15403,2808,1956,56,1
6017,6526,5150,571,46,1
6018,7606,13136,1733,31,1
6019,11711,7424,882,48,1
6020,14197,10464,1354,2,1
6021,5713,12171,1568,26,1
6022,7873,15363,2194,56,1
6023,14853,1840,972,55,1
6024,7484,18627,1117,10,0
6025,15316,20535,1812,5,0
6026,18281,16882,2303,1,1
6027,19929,13293,1733,79,1
6028,16267,21575,2377,4,0
6029,788,15807,2248,13,1
6030,6113,10412,1354,1,1
6031,9954,20483,1812,14,0
6032,7869,14533,1996,61,1
6033,9387,8841,1210,59,1
6034,2276,13378,1733,1,1
6035,5446,15560,2234,57,1
6036,16345,1302,364,22,1
6037,11756,9289,1286,14,1
6038,6840,17110,2305,35,1
6039,1440,1903,1003,3,1
6040,16511,20005,1609,8,0
6041,19263,14220,1896,15,1
6042,16810,19687,1544,7,0
6043,5733,3254,25,55,1
6044,639,7373,854,47,1
6045,16452,17294,2328,57,1
6046,14631,14150,1876,0,1
6047,3825,8463,1172,33,1
6048,17484,19259,1376,10,0
6049,6443,3647,200,53,1
6050,5988,18789,1249,36,0
6051,7706,920,134,25,1
6052,16661,5264,578,0,1
6053,17742,7847,1044,80,1
6054,5885,20964,2057,156,0
6055,6031,4412,305,24,1
6056,17896,11397,1435,21,1
6057,18160,9025,1250,54,1
6058,18545,7683,1013,40,1
6059,1961,4860,433,0,1
6060,19688,9538,1320,294,1
6061,1502,19490,1435,2,0
6062,13116,10616,1393,68,1
6063,5632,16520,2303,24,1
6064,13105,6358,715,74,1
6065,2586,8136,1075,613,0
6066,17210,1244,332,51,1
6067,15855,19303,1411,24,0
